Engine Category ,Brand,Type Model,Engine Capacity,Transmission,FUEL,Seater,Door,CKD/CBU,Origin Country,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OKT,NOV,DES,TOTAL
CC < 1.500 [G/D],HONDA,All New  City,1.497,CVT,Gasoline,5,4,CBU,Indonesia,2024,13,3,14,0,0,0,0,0,0,0,0,0,30
CC < 1.500 [G/D],HONDA,All New  Civic,1.5,CVT,Gasoline,5,4,CBU,Indonesia,2024,59,90,108,54,55,56,0,0,0,0,0,0,422
CC < 1.500 [G/D],BMW,i7 xDrive60 Limousine RHD AT,0.0,AT,BEV,4,4,CBU,Germany,2024,5,3,24,17,24,11,0,0,0,0,0,0,84
CC < 1.500 [G/D],BMW,CBU i4 eDrive35 Gran Coupe AT,0.0,AT,BEV,4,5,CBU,Germany,2024,0,0,4,1,3,0,0,0,0,0,0,0,8
CC < 1.500 [G/D],HYUNDAI - HMID,Ioniq 6,0.0,AT,BEV,5,5,CBU,India,2024,7,3,1,2,1,6,0,0,0,0,0,0,20
CC < 1.500 [G/D],HYUNDAI - HMID,Genesis  G80 EV,0.0,AT,BEV,5,5,CBU,India,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],HYUNDAI - HMID,Genesis  G80,0.0,AT,BEV,5,5,CBU,India,2024,1,0,0,1,0,0,0,0,0,0,0,0,2
CC < 1.500 [G/D],MERCEDES BENZ,A  200 Sedan (V177),1.332,AT,Gasoline,5,4,CBU,Germany,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],MERCEDES BENZ,CLA  200 AMG Line (C118),1.332,AT,Gasoline,5,4,CBU,Germany,2024,8,1,0,0,5,10,0,0,0,0,0,0,24
CC < 1.500 [G/D],MERCEDES BENZ,AMG CLA  45 S (C118),1.332,AT,Gasoline,5,4,CBU,Germany,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],MERCEDES BENZ,C 200 AVA  Line (W206),1.496,AT,Gasoline,4,4,CKD,Indonesia,2024,2,10,12,9,14,4,0,0,0,0,0,0,51
CC < 1.500 [G/D],MAZDA,Mazda 2 Sedan,1.496,AT,Gasoline,5,4,CBU,Thailand,2024,1,10,3,2,3,0,0,0,0,0,0,0,19
CC < 1.500 [G/D],MORRIS GARAGE,5 GT Activate 1.5L,1.498,CVT,Gasoline,4,5,CBU,Thailand,2024,3,0,0,0,0,0,0,0,0,0,0,0,3
CC < 1.500 [G/D],MORRIS GARAGE,5 GT Ignite 1.5L,1.498,CVT,Gasoline,4,5,CBU,Thailand,2024,18,18,21,13,2,4,0,0,0,0,0,0,76
CC < 1.500 [G/D],MORRIS GARAGE,5 GT Magnify  1.5L,1.498,CVT,Gasoline,4,5,CBU,Thailand,2024,0,12,12,7,11,15,0,0,0,0,0,0,57
CC < 1.500 [G/D],TOYOTA,Vios  1.5 E,1.5,MT,Gasoline,5,4,CKD,Indonesia,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],TOYOTA,VIOS 1.5 G AT FMC,1.5,AT,Gasoline,5,4,CKD,Indonesia,2024,10,6,15,16,18,20,0,0,0,0,0,0,85
CC 1.501 - 3.000 [G]/ 2.500 [D],AUDI,A5 2.0 TFSI,1.984,AT,Gasoline,5,2,CBU,Germany,2024,1,0,0,0,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],AUDI,A5 2.0 TFSI A/T SB,1.984,AT,Gasoline,5,5,CBU,Germany,2024,0,0,1,0,1,0,0,0,0,0,0,0,2
CC 1.501 - 3.000 [G]/ 2.500 [D],AUDI,A6 2.0TFSI AT,1.984,AT,Gasoline,5,4,CBU,Germany,2024,1,0,0,0,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],AUDI,A8L 3.0 AT,2.995,AT,Gasoline,5,4,CBU,Germany,2024,1,1,0,0,0,0,0,0,0,0,0,0,2
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,218i Gran Coupe,1.998,AT,Gasoline,4,4,CKD,Indonesia,2024,9,17,12,16,30,10,0,0,0,0,0,0,94
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,220i Coupe AT,1.998,AT,Gasoline,4,2,CBU,Germany,2024,1,1,5,0,0,0,0,0,0,0,0,0,7
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,320i CKD AT,1.998,AT,Gasoline,5,4,CKD,Indonesia,2024,9,8,15,10,30,70,0,0,0,0,0,0,142
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,330i CKD B7 AT,1.998,AT,Gasoline,5,4,CKD,Indonesia,2024,38,21,34,14,62,43,0,0,0,0,0,0,212
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,330I 62FY  A/T,1.998,AT,Gasoline,5,5,CBU,Germany,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,330I 62FY  A/T,1.998,AT,Gasoline,5,5,CBU,Germany,2024,0,0,0,0,0,26,0,0,0,0,0,0,26
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,M2 Coupe RHD MX AT,2.993,AT,Gasoline,4,2,CBU,Germany,2024,4,9,0,2,10,4,0,0,0,0,0,0,29
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,M3 AT,2.993,AT,Gasoline,4,4,CBU,Germany,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,M3 Competition M xDrive T AT,2.993,AT,Gasoline,4,4,CBU,Germany,2024,11,1,14,2,28,0,0,0,0,0,0,0,56
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,M3 CS Limousine RHD AT 62AY,2.993,AT,Gasoline,4,4,CBU,Germany,2024,0,0,1,0,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,M4 Competition M xDrive C RHD AT,2.993,AT,Gasoline,2,2,CBU,Germany,2024,1,0,0,0,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,430i Coupe AT,1.998,AT,Gasoline,4,2,CBU,Germany,2024,1,1,0,0,0,0,0,0,0,0,0,0,2
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,530i CKD AT,1.998,AT,Gasoline,4,4,CKD,Indonesia,2024,6,2,0,0,0,0,0,0,0,0,0,0,8
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,520i G30 CKD AT,1.998,AT,Gasoline,4,4,CKD,Indonesia,2024,1,0,1,0,0,0,0,0,0,0,0,0,2
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,530e,0.0,AT,Hybrid,5,4,CKD,Germany,2024,0,0,0,1,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,520i,1.998,AT,Gasoline,5,4,CBU,Germany,2024,0,0,1,2,0,8,0,0,0,0,0,0,11
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,530i Touring RHD AT,1.998,AT,Gasoline,5,4,CBU,Germany,2024,0,0,0,1,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,i5 eDrive40,0.0,AT,BEV,5,4,CBU,Germany,2024,0,0,0,0,30,6,0,0,0,0,0,0,36
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,i5 M60 xDrive A/T,0.0,AT,BEV,5,4,CBU,Germany,2024,0,0,0,0,0,5,0,0,0,0,0,0,5
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,735i Limousine RHD A/T,2.998,AT,Gasoline,5,4,CKD,Indonesia,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,735i Limousine RHD AT,2.998,AT,Gasoline,5,4,CKD,Indonesia,2024,11,16,10,17,16,3,0,0,0,0,0,0,73
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,750e xDrive Sedan RHD PHEV,2.998,AT,Hybrid,5,4,CBU,Germany,2024,0,0,1,0,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,Z4 sDrive30i AT,1.998,AT,Gasoline,2,2,CBU,Germany,2024,2,0,0,7,6,2,0,0,0,0,0,0,17
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,Z4 M40i AT,2.998,AT,Gasoline,2,2,CBU,Germany,2024,2,0,11,3,3,2,0,0,0,0,0,0,21
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,840i Coupe AT,2.998,AT,Gasoline,4,2,CBU,Germany,2024,0,0,1,0,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],HONDA,New  ACCORD HEV,2.0,CVT,Hybrid,5,4,CBU,Indonesia,2024,31,41,27,14,22,11,0,0,0,0,0,0,146
CC 1.501 - 3.000 [G]/ 2.500 [D],HONDA,Civic  Type R,2.0,MT,Gasoline,5,5,CBU,Indonesia,2024,0,10,12,0,1,3,0,0,0,0,0,0,26
CC 1.501 - 3.000 [G]/ 2.500 [D],LEXUS,ES 300 h,2.494,AT,Hybrid,4,4,CBU,Japan,2024,0,1,0,6,12,3,0,0,0,0,0,0,22
CC 1.501 - 3.000 [G]/ 2.500 [D],LEXUS,ES 300h Ultra Luxury,2.494,AT,Hybrid,4,4,CBU,Japan,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC 1.501 - 3.000 [G]/ 2.500 [D],MAZDA,MX-5 RF AT,1.999,AT,Gasoline,2,4,CBU,Japan,2024,2,3,0,10,3,1,0,0,0,0,0,0,19
CC 1.501 - 3.000 [G]/ 2.500 [D],MAZDA,New  MX-5 RF MT,1.999,MT,Gasoline,2,4,CBU,Japan,2024,1,0,1,2,0,1,0,0,0,0,0,0,5
CC 1.501 - 3.000 [G]/ 2.500 [D],MAZDA,Mazda 3 Sedan,1.998,AT,Gasoline,5,5,CBU,Japan,2024,3,6,11,2,6,9,0,0,0,0,0,0,37
CC 1.501 - 3.000 [G]/ 2.500 [D],MAZDA,Mazda 6 Elite Sedan,2.488,AT,Gasoline,5,4,CBU,Japan,2024,3,1,1,0,3,1,0,0,0,0,0,0,9
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,AMG A  35 4MATIC (V177),2.0,AT,Gasoline,5,4,CBU,Germany,2024,8,2,10,5,7,7,0,0,0,0,0,0,39
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,A  200,1.991,AT,Gasoline,5,4,CKD,Indonesia,2024,5,11,6,16,6,10,0,0,0,0,0,0,54
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,E 200 Coupe   (C238)*,2.999,AT,Gasoline,4,2,CBU,Germany,2024,0,1,0,0,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,E 300 AMG,1.991,AT,Gasoline,5,4,CKD,Indonesia,2024,5,0,9,2,0,2,0,0,0,0,0,0,18
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,E 300 AVA,1.991,AT,Gasoline,5,4,CKD,Indonesia,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,S 450,2.996,AT,Gasoline,4,4,CKD,Indonesia,2024,2,1,7,0,10,31,0,0,0,0,0,0,51
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,EQE 350 (V295),0.0,AT,BEV,5,5,CBU,Germany,2024,0,1,1,1,4,1,0,0,0,0,0,0,8
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,EQS 450+ (V297),0.0,AT,BEV,4,5,CBU,Germany,2024,1,2,4,1,2,0,0,0,0,0,0,0,10
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,C 300 AMG Line (W206),1.998,AT,Gasoline,4,4,CKD,Indonesia,2024,17,19,91,26,41,10,0,0,0,0,0,0,204
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,AMG CLA  45 S Shooting Brake (X118),1.998,AT,Gasoline,5,4,CBU,Germany,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,AMG SL 43,1.999,AT,Gasoline,4,4,CBU,Germany,2024,0,0,1,0,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,CLE 300,1.999,AT,Gasoline,4,4,CBU,Germany,2024,0,0,7,0,1,5,0,0,0,0,0,0,13
CC 1.501 - 3.000 [G]/ 2.500 [D],SUBARU,BRZ 2.4 MT (ZD8),2.0,AT,Gasoline,4,2,CBU,Japan,2024,5,4,1,2,2,0,0,0,0,0,0,0,14
CC 1.501 - 3.000 [G]/ 2.500 [D],SUBARU,BRZ 2.4 AT (ZD8),2.0,AT,Gasoline,4,2,CBU,Japan,2024,5,6,5,4,1,5,0,0,0,0,0,0,26
CC 1.501 - 3.000 [G]/ 2.500 [D],SUBARU,WRX SEDAN 2.4 MT (VB),2.0,MT,Gasoline,5,4,CBU,Japan,2024,2,3,1,1,3,0,0,0,0,0,0,0,10
CC 1.501 - 3.000 [G]/ 2.500 [D],SUBARU,WRX SEDAN 2.4 AT tS ES (VB),2.0,CVT,Gasoline,5,4,CBU,Japan,2024,1,2,5,2,1,0,0,0,0,0,0,0,11
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,All New  Corolla Altis  1.8 V  AT,1.8,AT,Gasoline,5,4,CBU,Indonesia,2024,1,10,15,0,7,13,0,0,0,0,0,0,46
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,All New  Corolla Altis  1.8 Hybrid AT 2023,1.8,AT,Hybrid,5,4,CBU,Indonesia,2024,0,0,0,14,4,2,0,0,0,0,0,0,20
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,GR Corolla 1.6,1.618,AT,Gasoline,5,4,CBU,Indonesia,2024,0,0,0,0,0,12,0,0,0,0,0,0,12
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,All New  Camry  2.5 V,2.5,AT,Gasoline,5,4,CBU,Indonesia,2024,9,8,4,1,0,7,0,0,0,0,0,0,29
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,All New  Camry  2.5 Hybrid Mi,2.5,AT,Hybrid,5,4,CBU,Indonesia,2024,9,3,15,12,23,12,0,0,0,0,0,0,74
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,GR 86,2.387,AT,Gasoline,5,4,CBU,Indonesia,2024,4,0,1,0,0,1,0,0,0,0,0,0,6
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,GR 86 AT,2.387,AT,Gasoline,5,4,CBU,Indonesia,2024,6,0,8,10,8,1,0,0,0,0,0,0,33
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,Supra 3.0 AT,2.459,AT,Gasoline,5,4,CBU,Indonesia,2024,0,1,0,0,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,GR Supra 3.0 AT,2.459,AT,Gasoline,5,4,CBU,Indonesia,2024,2,0,0,0,0,2,0,0,0,0,0,0,4
CC > 3.001 [G]/ 2.501 [D],LEXUS,LC 500,4.969,AT,Gasoline,2,2,CBU,Japan,2024,0,0,1,0,1,1,0,0,0,0,0,0,3
CC > 3.001 [G]/ 2.501 [D],MERCEDES BENZ,Maybach S 560 (X222)*,3.982,AT,Gasoline,4,4,CBU,Germany,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC > 3.001 [G]/ 2.501 [D],MERCEDES BENZ,Maybach S 580 (Z223)*,3.982,AT,Gasoline,4,4,CBU,Germany,2024,0,0,0,0,0,1,0,0,0,0,0,0,1
CC < 1.500 [G/D],BMW,i440 Gran Coupe AT,0.0,AT,BEV,4,5,CBU,Germany,2024,0,1,5,4,0,3,0,0,0,0,0,0,13
CC < 1.500 [G/D],BMW,X1 sDrive18i U11 A7 AT,1.499,AT,Gasoline,5,4,CKD,Indonesia,2024,20,55,16,45,79,81,0,0,0,0,0,0,296
CC < 1.500 [G/D],CHERY,TIGGO 7 PRO PREMIUM,1.5,AT,Gasoline,5,5,CKD,Indonesia,2024,12,10,3,8,15,8,0,0,0,0,0,0,56
CC < 1.500 [G/D],CHERY,TIGGO 7 PRO LUXURY,1.5,AT,Gasoline,5,5,CKD,Indonesia,2024,1,1,1,2,0,3,0,0,0,0,0,0,8
CC < 1.500 [G/D],CHERY,TIGGO 7 PRO COMFORT,1.5,AT,Gasoline,5,5,CKD,Indonesia,2024,1,0,1,2,2,2,0,0,0,0,0,0,8
CC < 1.500 [G/D],CHERY,OMDA  5 Z,1.5,CVT,Gasoline,5,5,CKD,Indonesia,2024,151,98,103,73,120,74,0,0,0,0,0,0,619
CC < 1.500 [G/D],CHERY,GT,1.5,CVT,Gasoline,4,5,CKD,Indonesia,2024,29,20,30,10,23,16,0,0,0,0,0,0,128
CC < 1.500 [G/D],CHERY,OMDA  5 RS,1.5,CVT,Gasoline,5,5,CKD,Indonesia,2024,78,20,45,23,28,10,0,0,0,0,0,0,204
CC < 1.500 [G/D],CHERY,OMDA  E5,1.5,CVT,BEV,5,5,CKD,Indonesia,2024,0,273,608,410,755,596,0,0,0,0,0,0,2642
CC < 1.500 [G/D],CHERY,TIGGO 5X  CLASSIC,1.5,CVT,Gasoline,5,5,CKD,Indonesia,2024,0,0,0,5,7,15,0,0,0,0,0,0,27
CC < 1.500 [G/D],CHERY,TIGGO 5X  CHAMPION,1.5,CVT,Gasoline,5,5,CKD,Indonesia,2024,0,0,8,35,4,98,0,0,0,0,0,0,145
CC < 1.500 [G/D],CHERY,TIGGO 8   FACELIFT,2.0,AT,Gasoline,7,5,CKD,Indonesia,2024,0,0,0,13,9,13,0,0,0,0,0,0,35
CC < 1.500 [G/D],CHERY,TIGGO 8   FACELIFT AWD,2.0,AT,Gasoline,7,5,CKD,Indonesia,2024,0,0,0,6,4,10,0,0,0,0,0,0,20
CC < 1.500 [G/D],CITROEN,New  E-C3 All Electric,1.2,MT,BEV,5,5,CBU,India,2024,0,0,0,0,30,101,0,0,0,0,0,0,131
CC < 1.500 [G/D],CITROEN,All New  C3 Aircross  SUV,1.2,AT,Gasoline,5,5,CBU,India,2024,0,0,0,9,167,185,0,0,0,0,0,0,361
CC < 1.500 [G/D],CITROEN,New  Citroën C3,1.2,AT,Gasoline,5,5,CBU,India,2024,30,41,50,6,0,0,0,0,0,0,0,0,127
CC < 1.500 [G/D],DAIHATSU,All New  Xenia 1.3 M MT,1.329,MT,Gasoline,7,5,CKD,Indonesia,2024,16,10,13,21,20,24,0,0,0,0,0,0,104
CC < 1.500 [G/D],DAIHATSU,All New  Xenia 1.3 X MT,1.329,MT,Gasoline,7,5,CKD,Indonesia,2024,488,409,359,284,352,327,0,0,0,0,0,0,2219
CC < 1.500 [G/D],DAIHATSU,All New  Xenia 1.3 X CVT,1.329,AT,Gasoline,7,5,CKD,Indonesia,2024,50,100,184,99,114,112,0,0,0,0,0,0,659
CC < 1.500 [G/D],DAIHATSU,All New  Xenia 1.3 R MT,1.329,MT,Gasoline,7,5,CKD,Indonesia,2024,300,456,255,146,183,133,0,0,0,0,0,0,1473
CC < 1.500 [G/D],DAIHATSU,All New  Xenia 1.3 R CVT,1.329,AT,Gasoline,7,5,CKD,Indonesia,2024,237,261,254,136,169,132,0,0,0,0,0,0,1189
CC < 1.500 [G/D],DAIHATSU,All New  Xenia 1.5 R MT,1.496,MT,Gasoline,7,5,CKD,Indonesia,2024,45,55,63,33,41,35,0,0,0,0,0,0,272
CC < 1.500 [G/D],DAIHATSU,All New  Xenia 1.5 R CVT,1.496,AT,Gasoline,7,5,CKD,Indonesia,2024,90,68,63,60,60,51,0,0,0,0,0,0,392
CC < 1.500 [G/D],DAIHATSU,All New  Xenia 1.5 R ASA  CVT,1.496,AT,Gasoline,7,5,CKD,Indonesia,2024,14,3,5,3,5,0,0,0,0,0,0,0,30
CC < 1.500 [G/D],DAIHATSU,New  Sirion 1.3 MT 2022,1.329,MT,Gasoline,5,5,CBU,Malaysia,2024,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],DAIHATSU,New  Sirion 1.3 CVT 2022,1.329,CVT,Gasoline,5,5,CBU,Malaysia,2024,0,0,20,20,20,30,0,0,0,0,0,0,90
CC < 1.500 [G/D],DAIHATSU,Gran Max  BV  1.3,1.298,MT,Gasoline,2,5,CKD,Indonesia,2024,596,499,516,292,939,1396,0,0,0,0,0,0,4238
CC < 1.500 [G/D],DAIHATSU,Gran Max  BV  1.5,1.5,MT,Gasoline,2,5,CKD,Indonesia,2024,0,0,1,3,74,0,0,0,0,0,0,0,78
CC < 1.500 [G/D],DAIHATSU,Gran Max  MB 1.3 HI  FF,1.298,MT,Gasoline,8,5,CKD,Indonesia,2024,40,45,24,25,78,121,0,0,0,0,0,0,333
CC < 1.500 [G/D],DAIHATSU,Gran Max  MB 1.3 HI,1.298,MT,Gasoline,9,5,CKD,Indonesia,2024,176,193,105,88,345,396,0,0,0,0,0,0,1303
CC < 1.500 [G/D],DAIHATSU,Gran Max  MB 1.5 HI,1.495,MT,Gasoline,9,5,CKD,Indonesia,2024,89,117,55,69,192,273,0,0,0,0,0,0,795
CC < 1.500 [G/D],DAIHATSU,Luxio 1.5 D (New ),1.495,MT,Gasoline,8,5,CKD,Indonesia,2024,50,25,31,17,75,76,0,0,0,0,0,0,274
CC < 1.500 [G/D],DAIHATSU,Luxio 1.5 X MT (New ),1.495,MT,Gasoline,8,5,CKD,Indonesia,2024,109,124,132,53,127,122,0,0,0,0,0,0,667
CC < 1.500 [G/D],DAIHATSU,Luxio 1.5 X AT (New ),1.495,AT,Gasoline,8,5,CKD,Indonesia,2024,54,48,35,24,75,57,0,0,0,0,0,0,293
CC < 1.500 [G/D],DAIHATSU,Luxio 1.5 AK MT,1.495,MT,Gasoline,2,5,CKD,Indonesia,2024,5,5,4,4,4,15,0,0,0,0,0,0,37
CC < 1.500 [G/D],DAIHATSU,All New  Terios  IDS X MT (MC 2023),1.496,MT,Gasoline,7,5,CKD,Indonesia,2024,1011,1137,1035,638,630,526,0,0,0,0,0,0,4977
CC < 1.500 [G/D],DAIHATSU,All New  Terios  IDS X AT (MC 2023),1.496,AT,Gasoline,7,5,CKD,Indonesia,2024,255,302,469,215,210,197,0,0,0,0,0,0,1648
CC < 1.500 [G/D],DAIHATSU,All New  Terios  IDS R MT (MC 2023),1.496,MT,Gasoline,7,5,CKD,Indonesia,2024,448,256,320,176,235,228,0,0,0,0,0,0,1663
CC < 1.500 [G/D],DAIHATSU,All New  Terios  IDS R AT (MC 2023),1.496,AT,Gasoline,7,5,CKD,Indonesia,2024,157,200,148,129,152,118,0,0,0,0,0,0,904
CC < 1.500 [G/D],DAIHATSU,All New  Terios  IDS Custom MT (MC 2023),1.496,MT,Gasoline,7,5,CKD,Indonesia,2024,46,49,61,46,37,39,0,0,0,0,0,0,278
CC < 1.500 [G/D],DAIHATSU,All New  Terios  IDS Custom AT (MC 2023),1.496,AT,Gasoline,7,5,CKD,Indonesia,2024,55,60,54,26,40,24,0,0,0,0,0,0,259
CC < 1.500 [G/D],DAIHATSU,Rocky  1.0 R ASA  CVT,998.0,AT,Gasoline,5,5,CKD,Indonesia,2024,3,3,3,3,3,12,0,0,0,0,0,0,27
CC < 1.500 [G/D],DAIHATSU,Rocky  1.0 R CVT,998.0,AT,Gasoline,5,5,CKD,Indonesia,2024,8,30,25,4,6,28,0,0,0,0,0,0,101
CC < 1.500 [G/D],DAIHATSU,Rocky  1.0 R MT,998.0,MT,Gasoline,5,5,CKD,Indonesia,2024,3,3,11,5,5,12,0,0,0,0,0,0,39
CC < 1.500 [G/D],DAIHATSU,Rocky  1.2 X CVT,1.2,AT,Gasoline,5,5,CKD,Indonesia,2024,103,129,244,211,189,313,0,0,0,0,0,0,1189
CC < 1.500 [G/D],DAIHATSU,Rocky  1.2 X MT,1.2,MT,Gasoline,5,5,CKD,Indonesia,2024,56,35,90,34,139,94,0,0,0,0,0,0,448
CC < 1.500 [G/D],DAIHATSU,Rocky  1.2 M CVT,1.2,AT,Gasoline,5,5,CKD,Indonesia,2024,17,25,6,6,26,12,0,0,0,0,0,0,92
CC < 1.500 [G/D],DAIHATSU,Rocky  1.2 M MT,1.2,MT,Gasoline,5,5,CKD,Indonesia,2024,8,11,5,5,13,12,0,0,0,0,0,0,54
CC < 1.500 [G/D],DFSK,GLORY  560 1.5T 6M/T LUXURY,1.498,MT,Gasoline,7,4,CKD,Indonesia,2024,5,1,0,0,0,0,0,0,0,0,0,0,6
CC < 1.500 [G/D],DFSK,GLORY  I-AUTO,1.498,AT,Gasoline,7,4,CKD,Indonesia,2024,0,0,0,0,4,1,0,0,0,0,0,0,5
CC < 1.500 [G/D],DFSK,GELORA  Blind Van (4X2) M/T,1.498,MT,Gasoline,2,4,CKD,Indonesia,2024,1,0,1,0,16,0,0,0,0,0,0,0,18
CC < 1.500 [G/D],DFSK,GELORA  C36 MINI BUS 1.5 (4X2) M/T,1.498,MT,Gasoline,2,4,CKD,Indonesia,2024,0,0,0,0,16,0,0,0,0,0,0,0,16
CC < 1.500 [G/D],DFSK,GELORA  EC35 BLIND VAN (4X2) A/T,1.498,AT,BEV,7,4,CBU,China,2024,5,5,3,2,0,25,0,0,0,0,0,0,40
CC < 1.500 [G/D],DFSK,GELORA  EC36 MINI BUS 1.5 (4X2) A/T,0.0,AT,BEV,7,4,CBU,China,2024,5,7,7,3,0,1,0,0,0,0,0,0,23
CC < 1.500 [G/D],SERES,E502 EV  (4X2) A/T,0.0,AT,BEV,4,4,CKD,Indonesia,2024,27,3,7,5,16,14,0,0,0,0,0,0,72
CC < 1.500 [G/D],SERES,E502 EV  B (4X2) A/T,0.0,AT,BEV,4,4,CKD,Indonesia,2024,0,0,2,0,0,0,0,0,0,0,0,0,2
CC < 1.500 [G/D],HAVAL,HAVAL H6 HEV  1.5T DHT (4x2) A/T,1.499,AT,Hybrid,5,5,CBU,Thailand,2024,0,0,0,9,17,9,0,0,0,0,0,0,35
CC < 1.500 [G/D],HONDA,Brio RS,1.198,MT,Gasoline,5,5,CKD,Indonesia,2024,58,2,180,42,76,77,0,0,0,0,0,0,435
CC < 1.500 [G/D],HONDA,Brio RS,1.198,CVT,Gasoline,5,5,CKD,Indonesia,2024,706,352,111,174,365,412,0,0,0,0,0,0,212
CC < 1.500 [G/D],HONDA,All New  CR-V  1.5 T,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2024,130,151,155,114,48,31,0,0,0,0,0,0,629
CC < 1.500 [G/D],HONDA,New  HR-V  S,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2024,0,46,28,13,24,21,0,0,0,0,0,0,132
CC < 1.500 [G/D],HONDA,New  HR-V  E,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2024,219,188,388,14,75,170,0,0,0,0,0,0,1054
CC < 1.500 [G/D],HONDA,New  HR-V  SE,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2024,1119,1218,1549,420,980,105,0,0,0,0,0,0,6336
CC < 1.500 [G/D],HONDA,New  HR-V  RS,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2024,81,182,142,86,137,101,0,0,0,0,0,0,729
CC < 1.500 [G/D],HONDA,CITY  HB RS,1.5,MT,Gasoline,5,5,CKD,Indonesia,2024,0,0,1,0,0,0,0,0,0,0,0,0,1
